id,price_p1_var,price_p2_var,price_p3_var,price_p1_fix,price_p2_fix,price_p3_fix,churn
0002203ffbb812588b632b9e628cc38d,0.12433841666666667,0.10379374999999998,0.07316033333333331,40.70173239999999,24.421038480000004,16.280693919999994,0
0004351ebdd665e6ee664792efc4fd13,0.1464265,0.0,0.0,44.38545036,0.0,0.0,0
0010bcc39e42b3c2131ed2ce55246e3c,0.18155849999999996,0.0,0.0,45.319709960000004,0.0,0.0,0
0010ee3855fdea87602a5b7aba8e42de,0.11875708333333333,0.09829241666666667,0.06903200000000002,40.64742749999999,24.38845514,16.258971359999993,0
00114d74e963e47177db89bc70108537,0.14792583333333334,0.0,0.0,44.26693035999998,0.0,0.0,0
00126c87cf78d7604278f0a9adeb689e,0.11980649999999998,0.09941733333333336,0.07030425000000001,40.66100349999999,24.39660114,16.264402359999995,0
0013f326a839a2f6ad87a1859952d227,0.12607591666666668,0.10554191666666667,0.07492066666666665,40.728885,24.437330040000003,16.291554959999996,0
00184e957277eeef733a7b563fdabd06,0.14763733333333331,0.0,0.0,44.26693035999998,0.0,0.0,0
001987ed9dbdab4efa274a9c7233e1f4,0.1227555833333333,0.10229041666666665,0.07303050000000001,40.647427199999996,24.388455360000005,16.258971839999997,0
0019baf3ed1242cd99b3cb592030446f,0.26744924999999997,0.0,0.0,57.96193036000002,0.0,0.0,1
001cb880d847a0b63b404a48e50aec17,0.1450985833333333,0.0,0.0,44.37063526,0.0,0.0,1
001cd16732dc7d5bdf46b0d49996c271,0.172369,0.0,0.0,45.18915386,0.0,0.0,0
001dc71143f45cb58aaccc2e94823c5a,0.1473078333333333,0.0,0.0,44.35582046000001,0.0,0.0,0
0024bc8ffe90ec2d5f5be3b5cd7bf2cf,0.14991324999999997,0.0,0.0,44.37063536,0.0,0.0,0
002b3009d069858b471918402fb237b7,0.10404441666666668,0.09251408333333334,0.065678,59.17346796000001,36.490688999999996,8.367731039999999,0
002d70a2bdf9cf62f10d1efbea890f69,0.14854958333333332,0.0,0.0,44.35582026,0.0,0.0,0
002dc7935f7b6f855aaa3d1bd242ab9a,0.1206825833333333,0.10017191666666665,0.07084800000000001,40.728885,24.437330040000003,16.291554959999996,0
0030bd55614c2c5e693e04b64faa6445,0.16779716666666666,0.08611425,0.0,44.35582046000001,0.0,0.0,0
003742573bb97760793ced15e3e11745,0.1499535,0.0,0.0,44.463226959999986,0.0,0.0,0
003cb4fdda941fb84bcd2be9af683254,0.1493918333333333,0.0,0.0,44.26693045999999,0.0,0.0,0
003e7fcd19e10f5114c29ce4a6997ba0,0.15767099999999998,0.0,0.0,44.883450360000005,0.0,0.0,0
003fb333060c256bff67d8d550bff1fa,0.12272558333333329,0.10218499999999997,0.07277766666666667,40.63385149999999,24.380309139999998,16.25354035999999,0
00420fc2b6ede48ec7e941c769a6a840,0.12127749999999998,0.10073649999999999,0.07133016666666668,40.63385149999999,24.380309139999998,16.25354035999999,0
0042d28bd6161dad1212cbafef43d147,0.12524616666666663,0.10485641666666667,0.07574391666666667,40.66100349999999,24.39660114,16.264402359999995,0
00443249897e23b636e6ba1ed6bfdb2a,0.1476248333333333,0.0,0.0,44.38545036,0.0,0.0,0
00459ffab7bbdf775a4f8c4c54cd0647,0.12181869999999999,0.10114189999999998,0.07155969999999999,40.728885,24.437330040000003,16.291554959999996,0
004c8f9b38dd23ec22a8c88201cb359e,0.1449548333333334,0.0,0.0,44.32619036,0.0,0.0,0
004d6fbd40fdd503a1a8f30f11613d3c,0.16588133333333333,0.08451041666666666,0.0,44.296560359999994,0.0,0.0,0
004eab8ff1db6804baa4742a47441dc3,0.1273518333333333,0.10701991666666667,0.07681425,40.62121419999999,24.38939184,16.273483059999997,0
0050ff8eebddf354344ac124c6c95217,0.14650041666666666,0.0,0.0,44.296560459999995,0.0,0.0,0
00595ac27c3d569792525d9a8152ac28,0.1512100833333333,0.0,0.0,44.400265260000005,0.0,0.0,0
005a1ca83d28ef9fe6b50db90fab2e6a,0.16938816666666667,0.08770625,0.0,44.35582046000001,0.0,0.0,0
005e67ff54e6efe38addb10c386a9ed8,0.14852499999999993,0.0,0.0,44.296560259999985,0.0,0.0,0
0060e975b0d00bfe39fd2da5a36aefe9,0.16577066666666665,0.08445525,0.0,44.26693045999999,0.0,0.0,0
0061281c2a507ec6f448e4710fc23c61,0.1507578333333333,0.0,0.0,44.26693045999999,0.0,0.0,0
0066e1989bb69201a52a109ff68cb700,0.12106033333333333,0.10072833333333335,0.07052083333333332,40.57954749999999,24.347725139999998,16.231816359999996,0
0067e39cb3da161ee6b1652ffc3ab247,0.12330549999999996,0.10271241666666664,0.07322983333333334,40.728885,24.437330040000003,16.291554959999996,0
